"country_id","zone_id","district_id","name"
"180","3","131","Опахань"
"180","3","132","Фокино"
"180","3","131","Фокинское Лесничество"
"180","3","130","Сосновка"
"180","3","131","Путевка"
"180","3","131","Пальцо"
"180","3","130","Десна"
"180","3","135","Бяково"
"180","3",,"Радица-Крыловка"
"180","3","131","Добрунь"
"180","3",,"Снежка"
"180","3","131","Свень"
"180","3","130","Городец"
"180","3","136","Витовка"
"180","3","135","Синезерки"
"180","3","130","Бородино"
"180","3","131","Октябрьское"
"180","3","130","Лопушь"
"180","3","130","Пильшино"
"180","3","131","Отрадное"
"180","3","132","Ивот"
"180","3","131","Меркульево"
"180","3","131","Староселье"
"180","3","137","Жирятино"
"180","3","133","Никольская Слобода"
"180","3","131","Нетьинка"
"180","3","137","Страшевичи"
"180","3","131","Кузьмино"
"180","3","131","Глаженка"
"180","3","131","Толмачево"
"180","3","129","Трыковка"
"180","3","130","Переторги"
